,cleartk.csv,intact.csv,miranda-icq.csv,roolo.csv,ofbiz.csv
cleartk.csv,0.0,0.0,0.0,2.0,6.0
intact.csv,2.0,0.0,201.0,2.0,1.0
miranda-icq.csv,0.0,1.0,0.0,0.0,1.0
ofbiz.csv,0.0,10.0,0.0,56.0,0.0
roolo.csv,1.0,8.0,4.0,0.0,2.0
