,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.64,0.05,0.0,0.64,0.16,0.16,0.46,0.0
apolloplayer.csv,0.35,0.68,0.82,0.0,0.42,0.74,0.56,0.82
k3d.csv,0.51,0.05,0.0,0.59,0.16,0.83,0.0,0.42
kowari.csv,0.57,0.29,0.0,0.49,0.44,0.44,0.6,0.64
redshell.csv,0.19,0.36,0.0,0.0,0.77,0.52,0.45,0.43
rtb-team.csv,0.04,0.38,0.0,0.76,0.16,0.09,0.17,0.24
xreal.csv,0.06,0.2,0.0,0.38,0.27,0.39,0.31,1.0
