,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.35,0.05,0.0,0.47,0.23,0.12,0.17,0.0
apolloplayer.csv,0.17,0.52,0.01,0.0,0.56,0.34,0.17,0.1
k3d.csv,0.21,0.07,0.0,0.43,0.23,0.56,0.0,0.05
kowari.csv,0.24,0.27,0.0,0.38,0.58,0.24,0.3,0.16
redshell.csv,0.13,0.25,0.0,0.0,0.89,0.25,0.14,0.05
rtb-team.csv,0.05,0.36,0.0,0.73,0.24,0.1,0.11,0.08
xreal.csv,0.05,0.13,0.0,0.45,0.37,0.18,0.08,0.77
