,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.73,0.2,0.33,0.4,0.0,0.53,0.21,0.52,0.5
bibletime.csv,0.45,0.89,0.64,0.74,0.81,0.9,0.89,0.99,0.07
flexpay.csv,1.0,0.12,0.38,0.0,0.07,0.33,0.66,0.16,0.71
lufa-lib.csv,0.55,0.35,0.49,0.58,0.49,0.44,0.01,0.49,0.21
nullc.csv,0.0,0.21,0.86,0.36,1.0,0.98,0.94,0.94,0.64
pgui.csv,0.27,0.28,0.19,0.2,0.32,0.0,0.54,0.09,0.07
superwaba.csv,0.64,0.0,0.36,0.6,0.34,0.4,0.36,0.21,0.36
sylpheed-claws.csv,0.18,0.32,0.01,0.49,0.54,0.49,0.48,0.43,0.36
xqilla.csv,0.0,0.01,0.0,0.01,0.01,0.03,0.0,0.0,0.0
