,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.79,0.52,0.51,0.67,0.08,0.7,0.69,0.85,0.76
bibletime.csv,0.49,0.9,0.69,0.79,0.84,0.9,0.9,0.99,0.07
flexpay.csv,1.08,0.79,0.87,0.11,0.98,0.91,0.86,1.01,0.89
lufa-lib.csv,0.71,0.8,0.63,0.72,0.78,0.74,0.03,0.49,0.71
nullc.csv,0.02,0.69,0.86,0.64,1.0,0.98,0.94,0.94,0.65
pgui.csv,0.85,0.63,0.78,0.75,0.81,0.0,0.7,1.0,0.63
superwaba.csv,0.75,0.02,0.47,0.7,0.6,0.55,0.71,0.7,0.63
sylpheed-claws.csv,0.53,0.64,0.05,0.76,0.58,0.64,0.78,0.54,0.52
xqilla.csv,0.96,1.0,0.99,1.0,0.97,0.98,0.99,0.0,1.0
