,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.68,0.52,0.62,0.46,0.92,0.55,0.34,0.33,0.42
bibletime.csv,0.82,0.9,0.75,0.72,0.79,1.0,0.87,1.0,1.0
flexpay.csv,0.6,0.22,0.21,0.89,0.03,0.15,0.45,0.0,0.47
lufa-lib.csv,0.54,0.28,0.61,0.57,0.39,0.4,0.97,1.0,0.32
nullc.csv,0.98,0.34,0.96,0.47,1.0,0.96,0.97,1.0,0.88
pgui.csv,0.2,0.44,0.24,0.28,0.26,1.0,0.56,0.0,0.38
superwaba.csv,0.6,0.98,0.7,0.64,0.5,0.62,0.38,0.33,0.48
sylpheed-claws.csv,0.5,0.44,0.96,0.42,0.79,0.6,0.38,0.67,0.62
xqilla.csv,0.04,0.0,0.01,0.0,0.03,0.02,0.01,1.0,0.0
