,f1,g,recall,precision,pf,wins
apolloplayer.csv,0.36,0.42,0.53,0.43,0.27,14
dspace-gsoc.csv,0.41,0.46,0.53,0.38,0.42,11
grisbi.csv,0.51,0.5,0.89,0.38,0.8,15
maidsafe-dht.csv,0.46,0.52,0.59,0.44,0.28,18
mesa3d.csv,0.31,0.38,0.35,0.32,0.24,5
n2cms.csv,0.47,0.56,0.64,0.36,0.5,16
nassp.csv,0.36,0.37,0.33,0.47,0.26,8
ninject.csv,0.3,0.33,0.3,0.38,0.36,1
nug.csv,0.28,0.29,0.5,0.33,0.44,2
nuttx.csv,0.29,0.32,0.28,0.38,0.2,4
oorexx.csv,0.26,0.39,0.35,0.42,0.21,7
oppna-program-hsatools.csv,0.55,0.42,0.88,0.38,0.86,12
redshell.csv,0.29,0.42,0.57,0.34,0.62,3
super-tux.csv,0.49,0.49,0.69,0.39,0.67,13
tart.csv,0.32,0.42,0.41,0.34,0.34,6
tcvp.csv,0.0,0.0,0.0,0.0,0.0,0
vdsf.csv,0.56,0.36,0.86,0.39,0.88,10
web-cat.csv,0.42,0.39,0.8,0.4,0.73,9
zabbix.csv,0.51,0.57,0.59,0.41,0.43,17
