,google-collections.csv,forester-atv.csv,mediate.csv,st-filteredstatistics.csv,projectfactory.csv,geotools.csv,l2j.csv,thedata.csv
forester-atv.csv,0.07,0.98,0.27,0.23,0.17,0.12,0.15,0.0
geotools.csv,0.3,0.29,0.41,0.18,0.18,0.95,0.24,0.14
google-collections.csv,1.0,0.57,0.72,0.84,0.64,0.44,0.84,0.11
l2j.csv,0.74,0.38,0.59,0.77,0.51,0.52,0.99,0.05
mediate.csv,0.57,0.62,1.0,0.57,0.41,0.36,0.55,0.06
projectfactory.csv,0.18,0.59,0.72,0.7,0.99,0.38,0.54,0.18
st-filteredstatistics.csv,0.63,0.58,0.69,0.99,0.59,0.45,0.56,0.06
thedata.csv,0.38,0.46,0.47,0.49,0.61,0.35,0.7,1.0
