,google-collections.csv,forester-atv.csv,mediate.csv,st-filteredstatistics.csv,projectfactory.csv,geotools.csv,l2j.csv,thedata.csv
forester-atv.csv,1.0,1.0,0.58,1.0,0.57,0.23,0.84,0.0
geotools.csv,1.0,0.56,0.73,0.67,0.67,1.0,0.82,0.1
google-collections.csv,1.0,0.39,0.57,0.77,0.48,0.28,0.73,0.06
l2j.csv,1.0,0.37,0.56,0.81,0.5,0.41,0.99,0.02
mediate.csv,1.0,0.49,1.0,0.75,0.43,0.32,0.82,0.04
projectfactory.csv,0.89,0.53,0.59,0.85,1.0,0.34,0.82,0.11
st-filteredstatistics.csv,1.0,0.44,0.56,1.0,0.54,0.31,0.77,0.03
thedata.csv,0.95,0.46,0.6,0.62,0.49,0.3,0.76,1.0
