,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.77,0.89,0.37,0.23,0.2,0.17
aime.csv,0.5,0.71,0.1,0.0,0.39,0.25
badtrinitycore.csv,0.0,0.5,0.33,0.36,0.17,0.35
electric-core.csv,0.57,0.83,0.42,0.19,0.17,0.22
geochat.csv,0.67,0.78,0.13,0.01,0.2,0.44
olsrd.csv,0.58,0.91,0.29,0.22,0.21,0.28
