,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.77,0.8,0.47,0.33,0.31,0.1
aime.csv,0.5,0.63,0.12,0.0,0.49,0.06
badtrinitycore.csv,0.0,0.03,0.37,0.51,0.25,0.32
electric-core.csv,0.7,0.77,0.49,0.3,0.29,0.32
geochat.csv,0.34,0.87,0.19,0.02,0.21,0.48
olsrd.csv,0.73,0.8,0.37,0.33,0.32,0.36
