,f1,g,recall,precision,pf,wins
acdk.csv,0.43,0.55,0.5,0.44,0.31,11
all-plasm.csv,0.33,0.52,0.52,0.33,0.38,3
applet2app.csv,0.53,0.63,0.69,0.48,0.38,16
autat.csv,0.4,0.57,0.55,0.41,0.23,13
autowikibrowser.csv,0.48,0.66,0.72,0.36,0.43,15
gbif-providertoolkit.csv,0.38,0.48,0.5,0.33,0.33,6
htmlunit.csv,0.43,0.58,0.61,0.34,0.36,10
kmatplot.csv,0.47,0.56,0.62,0.38,0.39,12
mcore3d.csv,0.39,0.54,0.5,0.29,0.37,4
nh3d.csv,0.31,0.0,1.0,0.19,1.0,0
qgo.csv,0.38,0.58,0.86,0.24,0.7,5
qtwin.csv,0.15,0.18,0.15,0.36,0.09,1
reactos-mirror.csv,0.4,0.53,0.79,0.31,0.58,8
taokgame.csv,0.37,0.43,0.4,0.46,0.13,9
unbvision.csv,0.45,0.56,0.71,0.33,0.6,7
uwom.csv,0.43,0.48,0.71,0.43,0.3,14
wishmaster.csv,0.37,0.44,0.39,0.31,0.24,2
