,rhex.csv,kmatplot.csv,dynalloy.csv,jcae.csv,nosleepsoftware.csv,rezilla.csv,yield.csv,hydrogen.csv,ossbuild.csv,quarkplayer.csv,virtuoso.csv,enzo.csv,lphant.csv,autowikibrowser.csv,rocrail.csv,quickfast.csv,natpad.csv
autowikibrowser.csv,1.0,6.0,5.0,11.0,3.0,1.0,1.0,13.0,250.0,15.0,2.0,0.0,0.0,0.0,9.0,0.0,2.0
dynalloy.csv,6.0,19.0,0.0,16.0,13.0,8.0,2.0,29.0,4.0,13.0,5.0,0.0,8.0,4.0,11.0,0.0,0.0
enzo.csv,6.0,0.0,0.0,44.0,0.0,2.0,1.0,11.0,10.0,46.0,8.0,0.0,0.0,8.0,7.0,1.0,0.0
hydrogen.csv,0.0,0.0,1.0,6.0,1.0,58.0,1.0,0.0,26.0,168.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0
jcae.csv,0.0,2.0,1.0,0.0,62.0,58.0,0.0,115.0,250.0,168.0,0.0,126.0,0.0,1.0,101.0,78.0,0.0
kmatplot.csv,7.0,0.0,0.0,2.0,0.0,58.0,2.0,6.0,4.0,168.0,3.0,0.0,10.0,10.0,10.0,0.0,9.0
lphant.csv,9.0,0.0,3.0,17.0,0.0,4.0,2.0,14.0,5.0,16.0,31.0,2.0,0.0,1.0,10.0,2.0,0.0
natpad.csv,16.0,0.0,1.0,24.0,0.0,5.0,1.0,21.0,2.0,7.0,14.0,0.0,5.0,0.0,18.0,1.0,0.0
nosleepsoftware.csv,5.0,1.0,4.0,5.0,0.0,0.0,7.0,1.0,3.0,9.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0
ossbuild.csv,6.0,1.0,0.0,0.0,62.0,8.0,4.0,10.0,0.0,10.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0
quarkplayer.csv,22.0,4.0,6.0,16.0,1.0,0.0,9.0,13.0,250.0,0.0,20.0,1.0,0.0,8.0,18.0,0.0,1.0
quickfast.csv,12.0,1.0,0.0,24.0,0.0,1.0,1.0,16.0,5.0,3.0,16.0,0.0,7.0,2.0,28.0,0.0,1.0
rezilla.csv,24.0,30.0,2.0,33.0,1.0,0.0,9.0,9.0,5.0,29.0,25.0,1.0,0.0,11.0,19.0,0.0,0.0
rhex.csv,0.0,5.0,4.0,14.0,1.0,58.0,3.0,2.0,250.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0
rocrail.csv,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso.csv,92.0,0.0,2.0,40.0,1.0,6.0,8.0,14.0,4.0,0.0,0.0,0.0,0.0,14.0,19.0,0.0,1.0
yield.csv,9.0,0.0,1.0,34.0,1.0,6.0,0.0,4.0,2.0,15.0,15.0,0.0,9.0,9.0,22.0,0.0,1.0
