,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv,pixel-commandos.csv,xmoto.csv
ardour.csv,0.74,0.69,0.78,0.68,0.43,0.36,0.51,0.72,0.56,0.72,0.53,0.38,0.7,0.68,0.64,0.76,0.66,0.67,0.93,0.66
cornerstone.csv,0.47,0.31,0.07,0.29,0.22,0.21,0.0,0.25,0.01,0.0,0.68,0.59,0.22,0.45,0.1,0.63,0.37,0.59,0.55,0.2
emeraldemu.csv,0.79,0.56,0.69,0.72,0.19,0.24,0.45,0.71,0.38,0.7,0.55,0.05,0.26,0.02,0.55,0.18,0.58,0.17,0.54,0.49
grafx2.csv,0.81,0.72,0.62,0.79,0.43,0.39,0.54,0.68,0.49,0.69,0.59,0.73,0.59,0.72,0.69,0.73,0.65,0.77,0.54,0.64
jahshakafx.csv,0.81,0.65,0.74,0.7,0.37,0.28,0.51,0.75,0.53,0.57,0.64,0.18,0.57,0.49,0.66,0.69,0.65,0.73,0.92,0.49
kindb.csv,0.81,0.65,0.74,0.68,0.5,0.45,0.8,0.7,0.62,0.58,0.52,0.26,0.72,0.35,0.65,0.86,0.69,0.34,0.88,0.65
maya-work-in-progress.csv,0.68,0.62,0.75,0.38,0.6,0.6,0.62,0.61,0.61,0.87,0.54,0.65,0.57,0.48,0.53,0.68,0.66,0.49,0.5,0.69
netatalk.csv,0.76,0.59,0.7,0.17,0.48,0.54,0.57,0.69,0.63,0.68,0.4,0.52,0.65,0.73,0.71,0.71,0.65,0.73,0.67,0.63
novembre.csv,0.64,0.64,0.46,0.33,0.19,0.35,0.69,0.53,0.6,0.46,0.47,0.68,0.13,0.49,0.58,0.77,0.66,0.73,0.95,0.47
ns-3.csv,0.68,0.68,0.53,0.68,0.54,0.66,0.41,0.55,0.55,0.58,0.54,0.13,0.62,0.13,0.5,0.0,0.62,0.0,0.28,0.67
nullc.csv,0.66,0.3,0.0,0.21,0.73,0.48,0.67,0.61,0.56,0.26,0.57,0.42,0.62,0.74,0.66,0.65,0.61,0.39,0.72,0.52
open-beos.csv,0.84,0.75,0.7,0.71,0.48,0.45,0.63,0.7,0.63,0.52,0.41,0.46,0.58,0.72,0.73,0.24,0.7,0.67,0.86,0.58
pixel-commandos.csv,0.05,0.55,0.28,0.53,0.22,0.17,0.31,0.19,0.15,0.07,0.07,0.0,0.16,0.37,0.47,0.25,0.32,0.33,0.99,0.29
planeshift.csv,0.24,0.27,0.46,0.05,0.48,0.62,0.49,0.69,0.56,0.69,0.61,0.62,0.67,0.7,0.73,0.7,0.43,0.57,0.6,0.57
plee-the-bear.csv,0.78,0.46,0.79,0.05,0.5,0.56,0.56,0.51,0.61,0.71,0.63,0.74,0.59,0.54,0.51,0.63,0.58,0.57,0.54,0.56
reaper-ecad.csv,0.58,0.34,0.53,0.72,0.35,0.04,0.16,0.46,0.22,0.04,0.31,0.0,0.38,0.02,0.42,0.25,0.5,0.17,0.29,0.26
sbml.csv,0.77,0.74,0.68,0.75,0.43,0.58,0.5,0.61,0.64,0.52,0.67,0.71,0.64,0.68,0.73,0.77,0.71,0.64,0.74,0.59
unimrcp.csv,0.7,0.66,0.67,0.77,0.48,0.46,0.62,0.67,0.53,0.68,0.17,0.74,0.58,0.45,0.54,0.67,0.67,0.48,0.53,0.59
unladen-swallow.csv,0.23,0.46,0.52,0.05,0.24,0.39,0.52,0.45,0.43,0.43,0.28,0.67,0.47,0.47,0.2,0.51,0.53,0.7,0.53,0.2
xmoto.csv,0.67,0.67,0.69,0.1,0.56,0.58,0.71,0.62,0.55,0.51,0.56,0.44,0.53,0.65,0.67,0.66,0.67,0.13,0.7,0.75
