,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.59,0.23,0.85,0.67,0.7,0.58,0.56,0.93
ibatisdb.csv,0.37,0.07,0.2,0.33,0.39,0.08,0.86,0.39
log4net.csv,0.22,0.3,0.15,1.0,0.39,0.14,0.14,0.3
ofbiz.csv,0.75,0.9,0.47,1.0,0.78,0.75,0.39,0.44
opensim4opencog.csv,0.6,0.53,0.51,1.0,0.57,0.73,0.28,0.54
openwbem.csv,0.57,0.17,0.33,0.33,0.26,0.31,0.89,0.39
power-architect.csv,0.89,0.97,0.86,0.67,0.96,0.47,0.75,0.83
x-ray-mule.csv,0.3,0.83,0.76,0.0,0.22,0.72,0.06,0.22
