,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.62,0.92,0.16,0.52,0.72,0.69,0.75,0.79
ibatisdb.csv,0.69,0.94,0.85,0.69,0.73,0.92,0.21,0.89
log4net.csv,0.8,0.81,0.87,0.12,0.68,0.87,0.89,0.79
ofbiz.csv,0.79,0.51,0.73,0.68,0.79,0.48,0.79,0.8
opensim4opencog.csv,0.51,0.8,0.75,0.63,0.51,0.61,0.84,0.85
openwbem.csv,0.51,1.06,0.67,0.82,0.76,0.75,0.83,0.75
power-architect.csv,0.95,0.95,0.87,0.93,0.92,0.68,0.6,0.33
x-ray-mule.csv,0.76,0.26,0.75,1.18,0.8,0.77,1.06,0.89
