,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.47,0.5,0.07,0.4,0.65,0.55,0.6,0.79
ibatisdb.csv,0.27,0.1,0.29,0.17,0.41,0.05,0.16,0.64
log4net.csv,0.17,0.4,0.14,0.12,0.31,0.09,0.21,0.36
ofbiz.csv,0.74,0.5,0.5,0.68,0.76,0.41,0.5,0.57
opensim4opencog.csv,0.32,0.65,0.57,0.63,0.26,0.55,0.43,0.71
openwbem.csv,0.28,0.65,0.07,0.48,0.19,0.3,0.82,0.43
power-architect.csv,0.94,0.95,0.86,0.87,0.92,0.42,0.54,0.29
x-ray-mule.csv,0.31,0.2,0.71,0.62,0.16,0.71,0.48,0.43
