,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.5,0.55,0.31,0.33,0.37,0.26,0.74,0.6,0.56,0.29,0.45,0.74,0.69,0.58,0.67,0.77
customsagetv.csv,0.48,0.48,0.0,0.0,0.1,0.14,0.54,0.21,0.06,0.47,0.31,0.27,0.63,0.41,0.45,0.9
fluidium.csv,0.07,0.07,0.0,0.22,0.0,0.18,0.0,0.08,0.0,0.0,0.0,0.0,0.09,0.54,0.0,0.11
guineu.csv,0.54,0.44,0.77,0.23,0.19,0.31,0.62,0.57,0.26,0.25,0.73,0.77,0.52,0.59,0.54,0.82
inkscape.csv,0.41,0.6,0.88,0.3,0.24,0.11,0.73,0.5,0.36,0.42,0.44,0.84,0.62,0.52,0.73,0.73
mpqc.csv,0.33,0.23,0.41,0.07,0.14,0.37,0.35,0.46,0.16,0.29,0.79,0.46,0.35,0.52,0.42,0.49
nsis.csv,0.42,0.44,0.8,0.16,0.24,0.26,0.63,0.34,0.3,0.36,0.82,0.82,0.62,0.29,0.67,0.72
octave.csv,0.27,0.46,0.42,0.32,0.44,0.16,0.38,0.41,0.06,0.24,0.34,0.62,0.33,0.37,0.42,0.21
owfs.csv,0.47,0.55,0.87,0.41,0.35,0.15,0.69,0.55,0.32,0.41,0.79,0.86,0.65,0.47,0.77,0.08
owlib.csv,0.49,0.62,0.7,0.33,0.38,0.14,0.64,0.63,0.41,0.41,0.56,0.62,0.71,0.51,0.59,0.61
pamguard.csv,0.36,0.45,0.71,0.36,0.35,0.23,0.62,0.56,0.44,0.28,0.34,0.73,0.67,0.3,0.68,0.48
prelude.csv,0.47,0.57,0.9,0.31,0.31,0.22,0.77,0.6,0.35,0.43,0.75,0.86,0.66,0.58,0.75,0.74
robocode.csv,0.54,0.52,0.0,0.41,0.36,0.2,0.77,0.68,0.38,0.47,0.5,0.45,0.65,0.51,0.55,0.6
uwom-server.csv,0.32,0.36,0.0,0.21,0.36,0.12,0.66,0.36,0.37,0.46,0.41,0.63,0.22,0.48,0.46,0.67
zengine.csv,0.47,0.57,0.84,0.24,0.3,0.28,0.72,0.62,0.32,0.4,0.96,0.92,0.68,0.42,0.78,0.7
zildo.csv,0.53,0.58,0.74,0.28,0.34,0.17,0.59,0.47,0.43,0.34,0.35,0.69,0.71,0.34,0.67,0.8
