,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.32,0.36,0.52,0.75,0.45,0.74,0.44,0.65,0.61
ctrlr.csv,0.2,0.2,0.0,0.33,0.56,0.57,0.53,0.5,0.53
customsagetv.csv,0.15,0.5,0.88,0.11,0.15,0.11,0.14,0.17,0.5
glas.csv,0.35,0.74,0.67,0.79,0.42,0.75,0.58,0.55,0.56
octave.csv,0.38,0.25,0.26,0.17,0.25,0.61,0.42,0.41,0.27
tango-cs.csv,0.21,0.59,0.24,0.63,0.38,0.68,0.59,0.61,0.56
xcf.csv,0.36,0.67,0.83,0.63,0.3,0.59,0.63,0.76,0.53
xfce.csv,0.3,0.66,0.12,0.7,0.2,0.73,0.58,0.67,0.53
zildo.csv,0.34,0.71,0.8,0.67,0.21,0.68,0.14,0.44,0.49
