,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.45,0.0,0.2,0.96
emftriple.csv,0.04,0.95,0.0,0.12
fluent-nhibernate.csv,0.33,0.06,0.97,0.02
gpsmid.csv,0.98,0.03,0.31,0.48
