,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.26,0.18,0.22,0.01
emftriple.csv,0.0,0.0,0.0,0.14
fluent-nhibernate.csv,0.16,0.16,0.0,0.0
gpsmid.csv,0.03,0.38,0.36,0.21
