,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.46,0.0,0.0,0.99,0.13,0.17
jahshaka.csv,0.55,0.81,0.42,0.29,0.52,0.52
jam-daq.csv,0.57,0.21,0.29,0.53,0.45,0.71
jatlas.csv,0.58,0.54,0.53,0.53,0.97,0.58
jedit.csv,0.79,0.47,0.61,0.0,0.24,0.0
open-media-library.csv,0.59,0.5,0.67,0.0,0.86,0.73
