,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.48,0.18,0.47,1.0,0.08,0.46
jahshaka.csv,0.69,0.43,0.39,1.0,0.07,0.43
jam-daq.csv,0.52,0.5,0.59,1.0,0.2,0.65
jatlas.csv,0.49,0.19,0.45,0.98,0.36,0.53
jedit.csv,0.75,0.2,0.51,0.97,0.08,0.45
open-media-library.csv,0.48,0.38,0.68,0.96,0.16,0.56
