,gtad.csv,projectts.csv,scen-connect.csv,wxlua.csv,ipfire-wall.csv,cubefs.csv,mumble.csv,irplus.csv,powerfolder.csv,smartgwt.csv,ondex.csv,fleet-simulator.csv,hibernate.csv,geogebra.csv,quantlib.csv,tweetsharp.csv
cubefs.csv,27.0,0.0,32.0,0.0,54.0,0.0,10.0,12.0,37.0,2.0,2.0,0.0,16.0,38.0,2.0,0.0
fleet-simulator.csv,55.0,1.0,35.0,0.0,5.0,1.0,20.0,8.0,67.0,1.0,2.0,0.0,6.0,0.0,8.0,0.0
geogebra.csv,72.0,1.0,59.0,0.0,8.0,0.0,2.0,0.0,99.0,4.0,0.0,0.0,13.0,0.0,2.0,0.0
gtad.csv,0.0,63.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
hibernate.csv,72.0,0.0,61.0,0.0,6.0,0.0,7.0,0.0,44.0,19.0,0.0,2.0,0.0,6.0,0.0,0.0
ipfire-wall.csv,11.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,10.0,2.0,5.0,0.0,9.0,21.0,18.0,0.0
irplus.csv,17.0,1.0,7.0,0.0,0.0,0.0,9.0,0.0,20.0,2.0,7.0,0.0,11.0,6.0,5.0,0.0
mumble.csv,2.0,2.0,61.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,2.0,0.0,2.0,8.0,19.0,2.0
ondex.csv,72.0,63.0,61.0,1.0,2.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,24.0,0.0,0.0,0.0
powerfolder.csv,72.0,63.0,0.0,95.0,54.0,0.0,89.0,0.0,0.0,0.0,195.0,61.0,1.0,0.0,118.0,56.0
projectts.csv,20.0,0.0,46.0,0.0,13.0,0.0,12.0,0.0,83.0,1.0,2.0,0.0,11.0,6.0,8.0,0.0
quantlib.csv,8.0,0.0,50.0,0.0,4.0,0.0,0.0,0.0,125.0,1.0,1.0,0.0,13.0,21.0,0.0,0.0
smartgwt.csv,34.0,1.0,61.0,0.0,5.0,0.0,25.0,0.0,27.0,0.0,1.0,2.0,13.0,4.0,13.0,0.0
tweetsharp.csv,35.0,1.0,61.0,2.0,6.0,0.0,11.0,0.0,82.0,22.0,1.0,2.0,10.0,2.0,3.0,0.0
wxlua.csv,48.0,2.0,61.0,0.0,4.0,0.0,15.0,0.0,86.0,2.0,1.0,0.0,30.0,1.0,2.0,0.0
