,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.38,0.51,0.53,0.41,0.56,0.53,0.72,0.98
cornerstone.csv,0.51,0.47,0.47,0.97,0.47,0.47,0.63,0.69
frogatto.csv,0.38,0.49,0.58,0.59,0.51,0.57,0.98,0.69
novembre.csv,0.13,1.0,0.23,0.21,0.21,0.3,0.29,0.38
ns-3.csv,0.99,0.57,0.61,0.58,0.66,0.58,0.57,0.67
open-beos.csv,0.4,0.56,0.94,0.51,0.63,0.51,0.54,0.63
planeshift.csv,0.55,0.51,0.56,0.51,1.0,0.66,0.57,0.49
sbml.csv,0.55,0.49,0.62,0.55,0.66,0.99,0.7,0.5
