,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.34,0.53,0.49,0.37,0.55,0.49,0.72,0.97
cornerstone.csv,0.5,0.47,0.43,0.96,0.45,0.45,0.64,0.73
frogatto.csv,0.34,0.47,0.55,0.61,0.48,0.54,0.97,0.7
novembre.csv,0.11,1.0,0.19,0.18,0.18,0.26,0.25,0.33
ns-3.csv,0.99,0.73,0.65,0.57,0.72,0.55,0.58,0.83
open-beos.csv,0.36,0.6,0.93,0.67,0.63,0.51,0.5,0.61
planeshift.csv,0.7,0.93,0.82,0.47,1.0,0.7,0.56,0.93
sbml.csv,0.74,0.87,0.79,0.65,0.84,1.0,0.81,0.92
