,beast-mcmc.csv,openefm.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jgnash.csv,jbasic.csv,apertium.csv,yarp0.csv,exist.csv,mp-rechnungs-und-kundenverwaltung.csv,wheat.csv,bigdata.csv,wsmt.csv,ambulant.csv,opendvr.csv,icescrum.csv
ambulant.csv,0.29,0.32,0.63,0.16,0.65,0.5,0.51,0.38,0.14,0.49,0.21,0.32,0.57,0.29,0.53,0.86,0.52,0.98,0.26,0.48
apertium.csv,0.31,0.55,0.47,0.26,0.65,0.46,0.57,1.0,0.17,0.5,1.0,0.3,0.67,0.31,0.73,0.89,0.35,0.4,0.0,0.44
beast-mcmc.csv,1.0,0.51,0.67,0.32,0.82,0.49,0.63,0.45,0.2,0.73,0.32,0.35,0.75,0.38,0.5,0.87,0.3,0.47,0.32,0.65
bigdata.csv,0.41,0.36,0.57,0.18,0.63,0.48,0.53,0.36,0.16,0.49,0.35,0.31,0.55,0.34,0.51,1.0,0.44,0.38,0.29,0.43
cuberok.csv,0.26,0.43,0.58,0.18,0.69,0.7,0.55,1.0,0.14,0.49,0.33,0.4,0.69,0.31,0.43,0.88,0.53,0.35,0.31,0.55
exist.csv,0.56,0.52,0.59,0.32,0.72,0.52,0.59,0.33,0.22,0.58,0.33,0.5,0.98,0.33,0.5,0.89,0.57,0.73,0.33,0.59
icescrum.csv,0.47,0.47,0.63,0.33,0.76,0.5,0.67,0.47,0.16,0.59,0.43,0.54,0.78,0.34,0.64,0.91,0.27,0.45,0.32,1.0
jbasic.csv,0.51,0.59,0.55,0.43,0.75,0.5,0.66,0.36,0.21,0.94,0.31,0.43,0.6,0.37,0.4,0.9,0.18,0.69,0.42,0.5
jgnash.csv,0.45,0.5,0.53,0.33,0.75,0.57,0.53,0.57,1.0,0.67,0.33,0.56,0.65,0.3,0.42,0.93,0.27,0.47,0.5,0.67
jrefactory.csv,0.35,0.42,0.98,0.14,0.69,0.54,0.55,0.43,0.06,0.45,0.35,0.18,0.5,0.38,0.52,0.87,0.53,0.47,0.28,0.47
jsecurity.csv,0.46,0.41,0.54,1.0,0.73,0.5,0.63,0.37,0.09,0.8,0.14,0.22,0.57,0.44,0.67,0.87,0.6,0.39,0.2,0.57
libopenmetaverse.csv,0.28,0.32,0.56,0.21,0.77,1.0,0.5,0.43,0.19,0.48,0.23,0.32,0.65,0.34,0.5,0.87,0.46,0.43,0.21,0.33
mobicents.csv,0.41,0.38,0.47,0.24,0.89,0.5,1.0,0.47,0.16,0.65,0.32,0.71,0.71,0.4,0.57,0.91,0.36,0.47,0.29,0.42
mp-rechnungs-und-kundenverwaltung.csv,0.35,0.63,0.54,0.36,0.71,0.39,0.64,0.48,0.14,0.68,0.18,0.3,0.54,1.0,0.43,0.88,0.5,0.39,0.31,0.39
opendvr.csv,0.26,0.3,0.62,0.16,0.58,0.47,0.57,0.37,0.14,0.45,0.38,0.39,0.58,0.31,0.58,0.88,0.29,0.28,0.95,0.4
openefm.csv,0.31,1.0,0.5,0.23,0.76,0.46,0.58,0.6,0.22,0.6,0.24,0.21,0.76,0.4,0.64,0.93,0.3,0.59,0.4,0.39
sidekar.csv,0.34,0.34,0.51,0.28,1.0,0.55,0.58,0.53,0.21,0.63,0.4,0.47,0.62,0.34,0.61,0.88,0.44,0.46,0.34,0.5
wheat.csv,0.33,0.25,0.33,0.14,0.61,0.52,0.51,0.47,0.08,0.4,0.17,0.2,0.52,0.24,1.0,0.86,0.65,0.41,0.5,0.39
wsmt.csv,0.5,0.6,1.0,0.11,1.0,0.5,0.51,0.64,0.25,0.5,0.17,0.0,0.33,0.0,0.67,0.84,0.95,0.6,0.1,0.4
yarp0.csv,0.34,0.33,0.63,0.27,0.73,0.43,0.62,0.33,0.15,0.46,0.22,1.0,0.63,0.32,0.62,0.9,0.43,0.45,0.17,0.58
