,beast-mcmc.csv,openefm.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jgnash.csv,jbasic.csv,apertium.csv,yarp0.csv,exist.csv,mp-rechnungs-und-kundenverwaltung.csv,wheat.csv,bigdata.csv,wsmt.csv,ambulant.csv,opendvr.csv,icescrum.csv
ambulant.csv,11.0,1.0,0.0,11.0,1.0,0.0,0.0,6.0,63.0,0.0,20.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
apertium.csv,7.0,0.0,5.0,13.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,74.0,3.0
beast-mcmc.csv,0.0,0.0,0.0,10.0,1.0,0.0,4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0
bigdata.csv,7.0,2.0,2.0,41.0,1.0,0.0,0.0,4.0,40.0,0.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
cuberok.csv,10.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,58.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
exist.csv,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0
icescrum.csv,3.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,15.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
jbasic.csv,7.0,2.0,3.0,0.0,2.0,4.0,0.0,7.0,8.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,6.0,1.0,3.0,4.0
jgnash.csv,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,12.0,0.0,0.0,2.0,9.0,1.0,1.0
jrefactory.csv,11.0,1.0,0.0,4.0,1.0,0.0,1.0,3.0,43.0,0.0,1.0,5.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,7.0
jsecurity.csv,5.0,8.0,3.0,0.0,0.0,0.0,1.0,5.0,20.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0
libopenmetaverse.csv,7.0,8.0,0.0,10.0,0.0,0.0,0.0,3.0,27.0,0.0,14.0,2.0,8.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0
mobicents.csv,7.0,3.0,3.0,7.0,0.0,0.0,0.0,1.0,17.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
mp-rechnungs-und-kundenverwaltung.csv,9.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,21.0,0.0,11.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
opendvr.csv,9.0,1.0,0.0,10.0,1.0,0.0,0.0,7.0,59.0,0.0,8.0,1.0,9.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0
openefm.csv,15.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,22.0,1.0,9.0,9.0,6.0,5.0,0.0,0.0,3.0,2.0,6.0,2.0
sidekar.csv,14.0,0.0,6.0,16.0,0.0,2.0,0.0,3.0,25.0,0.0,1.0,4.0,3.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0
wheat.csv,5.0,11.0,3.0,6.0,0.0,0.0,1.0,0.0,28.0,3.0,7.0,6.0,6.0,8.0,0.0,0.0,0.0,7.0,0.0,1.0
wsmt.csv,3.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,53.0,4.0,148.0,1.0,0.0,0.0,2.0,3.0,3.0
yarp0.csv,8.0,3.0,2.0,9.0,0.0,1.0,1.0,3.0,2.0,21.0,15.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0
