,beast-mcmc.csv,openefm.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jgnash.csv,jbasic.csv,apertium.csv,yarp0.csv,exist.csv,mp-rechnungs-und-kundenverwaltung.csv,wheat.csv,bigdata.csv,wsmt.csv,ambulant.csv,opendvr.csv,icescrum.csv
ambulant.csv,0.42,0.46,0.67,0.24,0.66,0.42,0.61,0.42,0.23,0.64,0.27,0.44,0.65,0.37,0.43,0.77,0.61,0.96,0.34,0.57
apertium.csv,0.43,0.55,0.43,0.36,0.57,0.37,0.42,0.09,0.21,0.34,0.94,0.23,0.41,0.45,0.41,0.56,0.25,0.16,0.0,0.4
beast-mcmc.csv,0.98,0.53,0.49,0.32,0.5,0.55,0.53,0.61,0.26,0.58,0.38,0.36,0.77,0.45,0.12,0.65,0.22,0.44,0.36,0.67
bigdata.csv,0.51,0.39,0.61,0.31,0.77,0.55,0.58,0.5,0.26,0.66,0.44,0.47,0.58,0.46,0.63,1.0,0.37,0.53,0.45,0.57
cuberok.csv,0.39,0.46,0.73,0.3,0.72,0.54,0.6,0.95,0.24,0.65,0.49,0.39,0.66,0.47,0.29,0.82,0.66,0.27,0.45,0.68
exist.csv,0.49,0.52,0.46,0.33,0.4,0.56,0.43,0.08,0.29,0.27,0.3,0.33,0.98,0.43,0.26,0.56,0.19,0.31,0.08,0.56
icescrum.csv,0.55,0.46,0.51,0.38,0.62,0.44,0.58,0.44,0.21,0.69,0.39,0.48,0.61,0.46,0.36,0.6,0.26,0.39,0.29,1.0
jbasic.csv,0.47,0.4,0.4,0.3,0.36,0.28,0.53,0.28,0.32,0.94,0.21,0.4,0.46,0.37,0.12,0.47,0.09,0.33,0.29,0.42
jgnash.csv,0.3,0.4,0.24,0.29,0.24,0.32,0.29,0.44,0.96,0.12,0.18,0.4,0.3,0.25,0.25,0.39,0.13,0.39,0.27,0.59
jrefactory.csv,0.42,0.41,0.99,0.19,0.46,0.67,0.43,0.44,0.09,0.54,0.39,0.15,0.33,0.48,0.45,0.54,0.64,0.46,0.25,0.47
jsecurity.csv,0.42,0.37,0.35,0.96,0.37,0.49,0.34,0.49,0.11,0.31,0.1,0.29,0.34,0.37,0.62,0.41,0.27,0.49,0.21,0.48
libopenmetaverse.csv,0.42,0.4,0.61,0.33,0.63,0.99,0.59,0.58,0.3,0.51,0.33,0.45,0.68,0.45,0.55,0.73,0.54,0.43,0.28,0.41
mobicents.csv,0.46,0.43,0.45,0.28,0.63,0.45,0.99,0.57,0.22,0.55,0.37,0.43,0.53,0.5,0.23,0.66,0.28,0.41,0.36,0.42
mp-rechnungs-und-kundenverwaltung.csv,0.32,0.46,0.45,0.4,0.49,0.39,0.51,0.49,0.17,0.45,0.17,0.33,0.52,0.97,0.37,0.44,0.26,0.44,0.41,0.43
opendvr.csv,0.37,0.41,0.68,0.25,0.62,0.59,0.65,0.34,0.23,0.53,0.48,0.51,0.68,0.46,0.62,0.83,0.21,0.33,0.9,0.55
openefm.csv,0.36,0.94,0.5,0.33,0.64,0.37,0.56,0.37,0.3,0.51,0.35,0.2,0.66,0.45,0.43,0.54,0.28,0.47,0.25,0.43
sidekar.csv,0.48,0.32,0.57,0.39,1.0,0.58,0.65,0.62,0.34,0.7,0.53,0.48,0.57,0.48,0.55,0.71,0.47,0.49,0.39,0.63
wheat.csv,0.39,0.34,0.07,0.18,0.41,0.56,0.41,0.38,0.11,0.06,0.19,0.19,0.42,0.18,0.96,0.38,0.47,0.32,0.42,0.43
wsmt.csv,0.2,0.28,0.04,0.07,0.03,0.18,0.14,0.42,0.07,0.06,0.11,0.0,0.03,0.0,0.32,0.21,0.97,0.32,0.06,0.17
yarp0.csv,0.45,0.39,0.47,0.34,0.53,0.34,0.46,0.27,0.16,0.55,0.26,0.97,0.44,0.42,0.58,0.52,0.44,0.47,0.18,0.58
