,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,0.36,0.51,0.45,0.31,0.44,0.32,0.25,0.48
etics.csv,0.19,0.39,0.07,0.15,0.33,0.08,0.07,0.6
genecys.csv,0.81,0.88,0.45,0.83,0.33,0.84,0.34,0.91
kvs.csv,0.29,0.05,0.22,0.33,0.22,0.34,0.36,0.47
mcore3d.csv,0.05,0.44,0.76,0.29,0.78,0.1,0.22,0.26
miranda.csv,0.17,0.23,0.62,0.32,0.78,0.92,0.63,0.44
ogrehg.csv,0.26,0.54,0.33,0.26,0.33,0.25,0.08,0.68
passwordsafe.csv,0.83,0.65,0.38,0.46,0.44,0.48,0.23,0.72
