,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.51,0.92,0.53,0.76,0.41,0.48,0.57,0.35,0.43
buddata-ebxml-registry.csv,1.0,0.88,1.0,0.9,0.92,0.95,0.97,1.0,0.93
fluidium.csv,0.16,0.0,0.0,0.0,0.02,0.71,0.0,0.06,0.1
illumination.csv,0.93,1.0,1.0,0.93,1.0,1.0,0.23,0.82,0.97
jsr308-langtools.csv,0.56,0.96,0.4,0.76,0.95,0.86,0.93,0.53,0.75
olsrd.csv,0.71,0.75,0.8,0.41,0.28,0.14,0.57,0.29,0.16
reaper-ecad.csv,0.07,0.71,0.0,0.28,0.09,0.1,0.07,0.0,0.21
rtb-team.csv,0.35,0.0,0.73,0.1,0.08,0.0,0.0,0.0,0.36
sidekar.csv,0.0,0.0,1.0,0.52,0.8,1.0,0.0,0.0,0.63
