,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.1,0.47,0.03,0.15,0.45,0.31,0.3,0.26,0.25
buddata-ebxml-registry.csv,1.0,0.44,0.84,0.94,0.87,1.0,0.85,0.98,0.0
fluidium.csv,0.1,0.0,0.0,0.03,0.05,0.45,0.15,0.0,0.25
illumination.csv,0.85,1.0,1.0,1.0,1.0,0.97,0.1,0.11,1.0
jsr308-langtools.csv,0.35,0.81,0.22,0.76,0.61,0.9,0.05,0.54,0.25
olsrd.csv,0.2,0.34,0.59,0.33,0.05,0.14,0.1,0.15,0.0
reaper-ecad.csv,0.0,0.2,0.0,0.09,0.0,0.14,0.0,0.02,0.0
rtb-team.csv,0.05,0.0,0.14,0.12,0.11,0.03,0.1,0.02,1.0
sidekar.csv,0.0,0.0,1.0,0.52,0.26,1.0,0.0,0.0,0.0
