,heekscad.csv,xcsoar.csv,ikvm.csv,jcae.csv,xuggle.csv,gbif-providertoolkit.csv,qcad2.csv,levent.csv,jaxen.csv,nicepress.csv,customwars.csv,archive-crawler.csv,quarkplusplus.csv,all-plasm.csv,sigil.csv,pnotepad.csv,qedo.csv,gss.csv
all-plasm.csv,0.57,0.53,0.6,0.86,0.86,0.76,0.64,0.71,0.66,0.83,0.52,0.52,0.6,0.62,0.51,0.7,0.62,0.65
archive-crawler.csv,0.77,0.91,0.63,0.92,0.79,0.82,0.55,0.49,0.43,0.75,0.66,0.74,0.63,0.92,0.65,0.91,0.74,0.89
customwars.csv,0.97,0.81,0.6,0.8,0.96,0.73,0.95,0.93,0.89,0.94,0.93,0.76,0.83,0.83,0.75,0.91,0.62,0.85
gbif-providertoolkit.csv,0.61,0.84,0.89,0.88,0.98,0.92,0.79,0.76,0.77,0.72,0.54,0.86,0.78,0.8,0.64,0.75,0.93,0.8
gss.csv,0.45,0.39,0.36,0.3,0.61,0.32,0.46,0.45,0.45,0.49,0.32,0.35,0.61,0.27,0.47,0.49,0.43,0.41
heekscad.csv,0.43,0.42,0.37,0.37,0.47,0.41,0.4,0.36,0.4,0.38,0.35,0.38,0.4,0.42,0.39,0.43,0.33,0.46
ikvm.csv,0.88,0.83,0.57,0.61,0.77,0.53,0.85,0.92,0.58,0.79,0.59,0.5,0.88,0.89,0.95,0.84,0.94,0.64
jaxen.csv,0.65,0.89,0.53,0.55,0.98,0.62,0.89,0.5,0.8,0.95,0.67,0.63,0.8,0.44,0.93,0.89,0.97,0.82
jcae.csv,0.68,0.89,0.7,0.89,0.96,0.67,0.87,0.8,0.9,0.85,0.93,0.61,0.8,0.88,0.75,0.83,0.94,0.75
levent.csv,0.47,0.47,0.54,0.49,0.59,0.44,0.5,0.49,0.47,0.57,0.37,0.42,0.52,0.35,0.49,0.57,0.39,0.83
nicepress.csv,0.64,0.57,0.88,0.71,0.9,0.72,0.77,0.8,0.65,0.58,0.94,0.54,0.75,0.83,0.71,0.78,0.97,0.69
pnotepad.csv,0.45,0.35,0.36,0.3,0.51,0.38,0.43,0.42,0.43,0.41,0.33,0.33,0.49,0.3,0.44,0.4,0.47,0.38
qcad2.csv,0.68,0.64,0.62,0.52,0.89,0.49,0.58,0.54,0.56,0.69,0.63,0.44,0.68,0.4,0.64,0.68,0.5,0.46
qedo.csv,0.8,0.9,0.86,0.94,0.99,0.86,0.88,0.0,0.93,0.94,0.5,0.5,0.0,0.5,0.5,0.83,0.94,0.8
quarkplusplus.csv,0.61,0.77,0.52,0.53,0.64,0.76,0.58,0.75,0.52,0.6,0.51,0.55,0.65,0.5,0.54,0.67,0.47,0.8
sigil.csv,0.64,0.72,0.88,0.93,0.78,0.71,0.46,0.51,0.74,0.66,0.43,0.71,0.56,0.62,0.47,0.85,0.78,0.88
xcsoar.csv,0.39,0.48,0.43,0.42,0.6,0.5,0.42,0.55,0.52,0.49,0.4,0.36,0.4,0.5,0.43,0.48,0.37,0.69
xuggle.csv,0.42,0.42,0.62,0.57,0.97,0.95,0.59,0.59,0.83,0.51,0.62,0.48,0.55,0.48,0.49,0.47,0.58,0.43
