,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.53,0.0,0.0,0.99,0.13,0.17
jahshaka.csv,0.55,0.82,0.39,0.4,0.59,0.54
jam-daq.csv,0.58,0.11,0.24,0.44,0.45,0.68
jatlas.csv,0.57,0.54,0.45,0.6,0.97,0.65
jedit.csv,0.77,0.57,0.58,0.0,0.29,0.09
open-media-library.csv,0.6,0.5,0.69,0.0,0.88,0.67
