,recall,precision,pf,wins
bulmages.csv,0.14,0.645,0.045,13
codeblocks.csv,0.5249999999999999,0.315,0.43000000000000005,4
ctrlr.csv,0.08,0.355,0.060000000000000005,7
dvt.csv,0.31,0.41000000000000003,0.28,9
flylinkdc.csv,0.215,0.43,0.13,11
kowari.csv,0.030000000000000002,0.195,0.005,3
ldview.csv,0.5449999999999999,0.39,0.43,6
maidsafe-dht.csv,0.095,0.57,0.035,12
n2cms.csv,0.43,0.42500000000000004,0.275,10
nuttx.csv,0.675,0.28500000000000003,0.58,2
rtb-team.csv,0.18,0.375,0.15,8
super-tux.csv,1.0,0.295,0.97,1
vdsf.csv,0.915,0.32499999999999996,0.965,0
xbrlapi.csv,0.5249999999999999,0.345,0.445,5
