,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.56,0.81,0.84,0.74,0.47,0.34,0.82,0.28,0.5
barracudamvc.csv,0.49,0.85,0.83,0.73,0.49,0.26,0.7,0.28,0.53
ingex.csv,0.39,0.74,0.79,0.61,0.37,0.21,0.6,0.35,0.56
jgnash.csv,0.38,0.51,0.64,0.71,0.48,0.48,0.58,0.35,0.58
jsr308-langtools.csv,0.54,0.42,0.91,0.77,0.51,0.32,0.93,0.41,0.52
owlapi.csv,0.29,0.82,0.16,0.4,0.42,0.21,0.66,0.48,0.47
owlib.csv,0.65,0.59,0.75,0.57,0.37,0.38,0.73,0.33,0.5
sidekar.csv,0.0,0.0,0.06,0.83,0.51,0.0,0.0,0.0,0.0
springside.csv,0.51,0.83,0.74,0.56,0.67,0.29,0.51,0.32,0.52
