,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
qtractor.csv,1.0,1.0,0.67,0.5,0.0,0.67,1.0,0.67,0.5,0.0,0.635,1.0,0.67,0.5,0.0
oppna-program-hsatools.csv,1.0,0.41500000000000004,0.96,0.83,0.83,0.0,0.41500000000000004,0.96,0.83,0.83,0.81,0.41500000000000004,0.96,0.83,0.83
acegisecurity.csv,0.26,0.33,0.365,0.29,0.0,0.33,0.33,0.27,0.29,0.0,0.29,0.33,0.4,0.29,0.0
customsagetv.csv,0.5900000000000001,0.5,1.0,0.56,0.0,0.0,0.5,1.0,0.56,0.0,0.6,0.5,1.0,0.56,0.0
openxava.csv,0.10500000000000001,0.135,0.5,0.12,0.0,0.04,0.135,0.45,0.12,0.0,0.16499999999999998,0.135,0.5,0.12,0.0
botsnscouts.csv,0.5,0.835,0.585,0.5,0.0,0.5,0.835,0.585,0.5,0.0,0.6,0.835,0.585,0.5,0.0
google-caja.csv,1.0,1.0,0.78,0.73,0.73,1.0,1.0,0.765,0.73,0.73,0.83,1.0,0.8049999999999999,0.73,0.73
freebios.csv,0.25,0.65,0.67,0.5,0.0,0.0,0.65,0.67,0.5,0.0,0.0,0.65,0.71,0.5,0.0
tktoolkit.csv,0.135,0.0,0.0,0.12,0.0,0.0,0.0,0.06,0.12,0.0,0.225,0.0,0.07,0.12,0.0
mbse.csv,0.585,0.32,0.405,0.25,0.0,0.33999999999999997,0.32,0.25,0.25,0.0,0.41500000000000004,0.32,0.345,0.25,0.0
gebr.csv,0.94,1.0,0.87,0.71,0.71,0.5,1.0,0.825,0.71,0.71,1.0,1.0,0.855,0.71,0.71
flexpay.csv,0.22,0.195,0.195,0.24,0.0,0.215,0.195,0.24,0.24,0.0,0.2,0.195,0.195,0.24,0.0
bnetd.csv,0.5,0.5,0.75,0.5,0.5,0.835,0.5,0.775,0.5,0.5,0.67,0.5,0.75,0.5,0.5
gabel.csv,0.225,0.06,0.25,0.1,0.0,0.095,0.06,0.25,0.1,0.0,0.095,0.06,0.25,0.1,0.0
mpgravity.csv,0.0,0.0,0.5,0.2,0.2,0.0,0.0,0.25,0.2,0.2,0.0,0.0,0.2,0.2,0.2
vars-redux.csv,0.47,0.835,0.5,0.42,0.0,0.44,0.835,0.5,0.42,0.0,0.445,0.835,0.5,0.42,0.0
jam-daq.csv,0.5349999999999999,0.53,0.5,0.445,0.445,0.5,0.53,0.5349999999999999,0.445,0.445,0.5,0.53,0.5,0.445,0.445
haphazard.csv,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.17,0.17,0.2,0.0,0.0,0.17,0.17
httpcontentparser.csv,0.0,0.12,0.16,0.11,0.11,0.125,0.12,0.15500000000000003,0.11,0.11,0.14,0.12,0.15500000000000003,0.11,0.11
mia.csv,0.1,0.085,0.085,0.1,0.0,0.29000000000000004,0.085,0.06,0.1,0.0,0.08499999999999999,0.085,0.0,0.1,0.0
vrjuggler.csv,0.225,0.0,0.225,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.225,0.0,0.225,0.25,0.0
myfaces.csv,0.42000000000000004,0.235,0.5,0.15,0.14,0.13,0.235,0.46499999999999997,0.15,0.14,0.13,0.235,0.46499999999999997,0.15,0.14
massiv.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wow-qrsk.csv,0.26,0.53,0.585,0.0,0.0,0.24,0.53,0.56,0.0,0.0,0.315,0.53,0.5900000000000001,0.0,0.0
bacnet.csv,0.0,0.41500000000000004,0.365,0.33,0.0,0.5,0.41500000000000004,0.4,0.33,0.0,0.0,0.41500000000000004,0.4,0.33,0.0
gretl.csv,0.0,1.0,0.86,0.82,0.82,1.0,1.0,0.86,0.82,0.82,1.0,1.0,0.835,0.82,0.82
empserver.csv,0.0,0.0,0.585,0.5,0.5,0.5,0.0,0.55,0.5,0.5,0.5,0.0,0.55,0.5,0.5
plplot.csv,0.0,0.0,0.29000000000000004,0.25,0.25,0.5,0.0,0.33,0.25,0.25,0.365,0.0,0.33,0.25,0.25
mycila.csv,0.165,0.0,0.0,0.2,0.0,0.225,0.0,0.125,0.2,0.0,0.225,0.0,0.0,0.2,0.0
ogrehg.csv,0.485,0.5,0.59,0.5349999999999999,0.0,0.9299999999999999,0.5,0.6399999999999999,0.5349999999999999,0.0,0.495,0.5,0.61,0.5349999999999999,0.0
alleg.csv,0.645,0.67,0.705,0.61,0.0,0.5,0.67,0.74,0.61,0.0,0.585,0.67,0.67,0.61,0.0
k3b.csv,1.0,0.71,0.67,0.71,0.71,0.755,0.71,0.7350000000000001,0.71,0.71,0.75,0.71,0.75,0.71,0.71
chaperon.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unbvision.csv,0.0,0.0,0.5,0.26,0.26,0.31,0.0,0.585,0.26,0.26,0.25,0.0,0.67,0.26,0.26
genecys.csv,1.0,1.0,0.855,0.86,0.86,1.0,1.0,0.845,0.86,0.86,0.87,1.0,0.915,0.86,0.86
openmalaria.csv,0.5,0.0,0.71,0.44,0.0,0.62,0.0,0.67,0.44,0.0,0.9,0.0,0.6,0.44,0.0
wishmaster.csv,0.0,0.0,0.125,0.14,0.0,0.085,0.0,0.33,0.14,0.0,0.2,0.0,0.1,0.14,0.0
bibedt.csv,0.33,0.0,0.165,0.2,0.0,0.0,0.0,0.165,0.2,0.0,0.225,0.0,0.165,0.2,0.0
yarp0.csv,0.0,0.25,0.25,0.33,0.0,0.125,0.25,0.25,0.33,0.0,0.125,0.25,0.0,0.33,0.0
tmva.csv,0.765,1.0,0.84,0.74,0.0,0.765,1.0,0.845,0.74,0.0,0.765,1.0,0.845,0.74,0.0
azureus.csv,0.355,0.48,0.47,0.265,0.0,0.275,0.48,0.405,0.265,0.0,0.32,0.48,0.5,0.265,0.0
bulmages.csv,0.0,0.0,0.29000000000000004,0.2,0.0,0.0,0.0,0.25,0.2,0.0,0.25,0.0,0.29000000000000004,0.2,0.0
ctrlr.csv,0.0,0.0,0.375,0.25,0.25,0.0,0.0,0.585,0.25,0.25,0.225,0.0,0.21000000000000002,0.25,0.25
rodin-b-sharp.csv,0.29000000000000004,0.035,0.74,0.355,0.355,0.0,0.035,0.75,0.355,0.355,0.345,0.035,0.6799999999999999,0.355,0.355
kowari.csv,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0
ppcboot.csv,0.0,0.6,0.675,0.555,0.52,0.585,0.6,0.625,0.555,0.52,0.5,0.6,0.685,0.555,0.52
clamav.csv,0.0,0.5,0.67,0.33,0.33,0.0,0.5,0.67,0.33,0.33,0.0,0.5,0.585,0.33,0.33
motu.csv,0.0,0.0,0.265,0.2,0.0,0.33,0.0,0.1,0.2,0.0,0.41500000000000004,0.0,0.225,0.2,0.0
gnupdate.csv,0.0,0.5,0.25,0.18,0.0,0.235,0.5,0.21000000000000002,0.18,0.0,0.0,0.5,0.07,0.18,0.0
customwars.csv,0.0,0.05,0.17,0.17,0.0,0.185,0.05,0.0,0.17,0.0,0.17,0.05,0.0,0.17,0.0
libtorrent.csv,1.0,1.0,0.87,0.83,0.0,1.0,1.0,0.87,0.83,0.0,0.89,1.0,0.845,0.83,0.0
fceugc.csv,0.2,0.2,0.5,0.33,0.0,0.41500000000000004,0.2,0.375,0.33,0.0,0.5,0.2,0.41500000000000004,0.33,0.0
minig.csv,0.25,0.5349999999999999,0.5,0.38,0.0,0.41500000000000004,0.5349999999999999,0.5,0.38,0.0,0.44,0.5349999999999999,0.5,0.38,0.0
calcubetimer.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
iaml.csv,0.46499999999999997,1.0,0.755,0.565,0.5700000000000001,0.835,1.0,0.765,0.565,0.5700000000000001,0.63,1.0,0.735,0.565,0.5700000000000001
jppf-project.csv,1.0,0.0,0.905,0.9,0.9,0.0,0.0,0.9,0.9,0.9,0.87,0.0,0.9,0.9,0.9
anaxagora.csv,0.2,0.175,0.045,0.15,0.0,0.0,0.175,0.13,0.15,0.0,0.16,0.175,0.0,0.15,0.0
ipfire-wall.csv,0.33,0.33,0.45,0.33,0.33,0.41500000000000004,0.33,0.585,0.33,0.33,0.33,0.33,0.41500000000000004,0.33,0.33
sumatrapdf.csv,1.0,0.835,0.635,0.38,0.0,0.585,0.835,0.635,0.38,0.0,0.41500000000000004,0.835,0.635,0.38,0.0
gwanted.csv,0.16,0.04,0.25,0.18,0.0,0.35,0.04,0.16999999999999998,0.18,0.0,0.20500000000000002,0.04,0.375,0.18,0.0
cubefs.csv,0.0,0.67,0.71,0.7,0.0,0.585,0.67,0.685,0.7,0.0,0.67,0.67,0.705,0.7,0.0
moving-pictures.csv,0.5,0.675,0.33,0.5,0.0,0.0,0.675,0.33,0.5,0.0,0.585,0.675,0.33,0.5,0.0
alsa.csv,0.62,0.835,0.6799999999999999,0.63,0.0,0.625,0.835,0.69,0.63,0.0,0.69,0.835,0.705,0.63,0.0
nodal.csv,0.31,0.665,0.29000000000000004,0.25,0.0,0.25,0.665,0.31,0.25,0.0,0.27,0.665,0.45,0.25,0.0
monetdb.csv,0.41000000000000003,0.53,0.635,0.33,0.0,0.6,0.53,0.47,0.33,0.0,0.43,0.53,0.5,0.33,0.0
xemeiah.csv,0.67,0.7250000000000001,0.645,0.47,0.0,0.67,0.7250000000000001,0.62,0.47,0.0,0.6100000000000001,0.7250000000000001,0.62,0.47,0.0
riff-evolve.csv,0.58,0.53,0.5900000000000001,0.5,0.0,0.63,0.53,0.655,0.5,0.0,0.5,0.53,0.655,0.5,0.0
owlapi.csv,0.0,0.225,0.31,0.33,0.0,0.26,0.225,0.38,0.33,0.0,0.215,0.225,0.29000000000000004,0.33,0.0
ogre.csv,1.0,0.6799999999999999,1.0,1.0,0.0,1.0,0.6799999999999999,1.0,1.0,0.0,1.0,0.6799999999999999,1.0,1.0,0.0
