,google-collections.csv,forester-atv.csv,mediate.csv,st-filteredstatistics.csv,projectfactory.csv,geotools.csv,l2j.csv,thedata.csv
forester-atv.csv,0.31,0.81,0.26,0.23,0.08,0.26,0.14,0.25
geotools.csv,0.72,0.81,0.72,0.9,0.44,0.61,0.31,0.75
google-collections.csv,0.81,0.92,1.0,1.0,1.0,1.0,1.0,1.0
l2j.csv,0.34,0.92,1.0,0.33,0.95,0.46,0.76,0.25
mediate.csv,0.18,0.85,0.74,0.28,0.1,0.36,0.44,0.0
projectfactory.csv,0.22,0.65,0.69,0.38,0.62,0.67,0.51,0.25
st-filteredstatistics.csv,0.3,0.46,1.0,0.77,0.97,0.79,0.72,0.25
thedata.csv,0.81,0.85,0.67,0.64,0.9,0.51,0.85,1.0
