,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.81,0.55,0.71,0.64,0.96,0.01,0.46,0.0
jlinalg.csv,0.98,0.37,0.46,0.45,0.98,0.01,0.27,0.45
jmule.csv,0.94,0.51,0.6,0.66,0.96,0.01,0.58,0.78
knowledge.csv,0.98,0.44,0.53,0.42,1.0,0.01,0.3,0.55
massiv.csv,1.0,0.78,0.67,0.0,0.0,0.19,1.0,0.8
ng4j.csv,1.0,1.0,0.57,0.8,1.0,0.02,0.44,0.68
playerstage.csv,0.89,0.42,0.59,0.69,0.98,0.01,0.47,0.0
superwaba.csv,0.9,0.66,0.61,0.56,0.98,0.01,0.31,0.53
