,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.82,0.64,0.75,0.97,0.89
nabu-library.csv,0.92,0.97,0.5,0.9,0.53
pcgen.csv,0.43,0.43,0.42,0.35,0.54
selenium.csv,0.46,0.5,0.37,0.4,0.64
tolven.csv,0.56,0.46,0.97,0.42,0.5
