,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.53,0.24,0.26,0.79
jajuk.csv,0.79,0.2,0.3,0.74
vapor.csv,0.49,0.15,0.4,0.8
zorannt.csv,0.71,0.3,0.24,0.73
