,recall,precision,pf,pci_20,ifa,wins
bulmages.csv,0.155,0.325,0.09,0.595,1.5,3
codeblocks.csv,0.685,0.52,0.475,0.41500000000000004,1.0,10
grisbi.csv,0.85,0.495,0.76,0.43,1.0,4
libmesh.csv,0.32,0.395,0.4,0.915,0.5,15
mesa3d.csv,0.5,0.51,0.435,0.495,1.0,9
panda3d.csv,0.585,0.47,0.375,0.53,2.0,13
proftp.csv,0.105,0.53,0.07500000000000001,0.59,0.0,14
qmmp.csv,0.62,0.495,0.515,0.475,0.5,8
red5.csv,0.815,0.495,0.76,0.425,2.0,2
soar.csv,0.98,0.47,0.98,0.425,2.0,1
super-tux.csv,0.74,0.46499999999999997,0.635,0.495,2.0,6
t-2.csv,0.605,0.485,0.525,0.525,1.0,11
tart.csv,0.575,0.475,0.44999999999999996,0.48,0.5,7
tcvp.csv,0.0,0.0,0.01,0.5,60.0,0
utgb.csv,0.425,0.475,0.275,0.54,0.5,12
xbrlapi.csv,0.29000000000000004,0.45999999999999996,0.245,0.5,0.5,5
