,recall,precision,pf,pci_20,ifa,wins
alembik.csv,0.29500000000000004,0.63,0.22,0.495,0.5,5
arsenal-1.csv,0.25,0.69,0.28,0.71,0.0,9
barracudamvc.csv,0.92,0.455,0.885,0.365,1.5,1
irplus.csv,0.6000000000000001,0.575,0.41,0.365,1.5,2
lite.csv,0.405,0.55,0.22499999999999998,0.59,0.0,7
mevenide.csv,0.165,0.64,0.14500000000000002,0.67,0.5,8
ontopia.csv,0.655,0.405,0.6950000000000001,0.43,1.5,0
openintents.csv,0.485,0.515,0.545,0.575,1.5,3
ta3d.csv,0.245,0.66,0.14500000000000002,0.69,1.0,6
tweetsharp.csv,0.605,0.515,0.5,0.525,1.5,4
