,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.76,0.94,0.98,0.68,0.57,0.48,0.87,0.89,0.67
bloodycore.csv,0.97,0.85,0.76,0.42,0.86,0.74,0.66,0.74,0.92
dvd-create.csv,0.51,0.4,0.36,0.41,0.36,0.65,0.36,0.39,0.36
dvt.csv,0.93,0.57,0.63,0.41,0.88,0.68,0.39,0.58,0.68
gbif-indexingtoolkit.csv,0.62,0.59,0.57,0.73,0.57,0.61,0.4,0.48,0.96
mumble.csv,0.45,0.57,0.44,0.38,0.45,0.39,0.34,0.48,0.41
planeshift.csv,0.49,0.39,0.37,0.37,0.34,0.43,0.38,0.39,0.32
truevision.csv,0.52,0.38,0.44,0.92,0.35,0.61,0.36,0.45,0.47
zorannt.csv,0.55,0.55,0.47,0.94,0.6,0.5,0.37,0.49,0.73
