,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.22,0.44,0.2,0.93,0.18,0.35,0.87,0.33,0.58
bloodycore.csv,0.14,0.32,0.3,0.8,0.0,0.22,0.74,0.29,0.15
dvd-create.csv,0.15,0.41,0.17,0.95,0.19,0.23,0.81,0.36,0.45
dvt.csv,0.29,0.59,0.22,0.83,0.12,0.18,0.82,0.46,0.41
gbif-indexingtoolkit.csv,0.19,0.28,0.13,0.8,0.3,0.22,0.75,0.3,0.46
mumble.csv,0.19,0.36,0.19,0.8,0.18,0.26,0.77,0.66,0.33
planeshift.csv,0.15,0.35,0.16,0.87,0.16,0.17,0.9,0.32,0.45
truevision.csv,0.23,0.41,0.16,1.0,0.19,0.33,0.85,0.33,0.6
zorannt.csv,0.36,0.34,0.2,0.94,0.25,0.19,0.79,0.46,0.33
