,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.51,0.2,0.2,0.4,0.47,0.77,0.26,0.15,0.42
bloodycore.csv,0.2,0.4,0.62,0.37,0.0,0.4,0.37,0.4,0.06
dvd-create.csv,0.24,0.73,0.61,0.79,0.58,0.47,0.63,0.71,0.72
dvt.csv,0.2,0.72,0.54,0.61,0.11,0.33,0.58,0.52,0.28
gbif-indexingtoolkit.csv,0.62,0.51,0.41,0.36,0.65,0.57,0.4,0.59,0.36
mumble.csv,0.64,0.57,0.64,0.0,0.56,0.78,0.33,0.78,0.48
planeshift.csv,0.5,0.65,0.55,0.7,0.23,0.44,0.71,0.62,0.72
truevision.csv,0.62,0.62,0.54,0.22,0.57,0.48,0.69,0.63,0.69
zorannt.csv,0.68,0.48,0.64,0.26,0.48,0.46,0.62,0.71,0.44
