,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.54,0.43,0.55,0.3,0.82,0.98,0.67,0.57,0.2
decidr.csv,0.39,0.43,0.52,0.5,0.56,0.44,0.4,0.98,0.51
glas.csv,0.53,0.42,0.48,0.39,0.74,0.43,0.56,0.58,0.96
hatari.csv,0.45,0.51,0.95,0.54,0.75,0.51,0.61,0.51,0.21
ltp.csv,0.43,0.23,0.48,0.3,0.99,0.4,0.56,0.46,0.42
net-snmp.csv,0.99,0.46,0.42,0.26,0.46,0.42,0.38,0.56,0.5
opde.csv,0.57,0.45,0.55,0.91,0.64,0.41,0.4,0.62,0.39
powerfolder-.csv,0.22,0.97,0.0,0.19,0.06,0.27,0.41,0.25,0.0
tcl.csv,0.26,0.27,0.19,0.33,0.3,0.21,0.95,0.29,0.33
