,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.64,0.64,0.61,0.82,0.88,0.03,0.83,0.6,0.88
decidr.csv,0.76,0.62,0.62,0.63,0.85,0.77,0.74,0.03,0.65
glas.csv,0.61,0.63,0.64,0.76,0.66,0.74,0.78,0.64,0.08
hatari.csv,0.7,0.52,0.07,0.73,0.56,0.6,0.8,0.73,0.87
ltp.csv,0.7,0.85,0.64,0.78,0.03,0.73,0.57,0.75,0.69
net-snmp.csv,0.02,0.59,0.7,0.83,0.77,0.7,0.76,0.69,0.62
opde.csv,0.63,0.6,0.65,0.16,0.58,0.72,0.74,0.61,0.72
powerfolder-.csv,0.88,0.06,1.0,0.88,0.98,0.83,0.72,0.85,1.0
tcl.csv,0.84,0.8,0.91,0.77,0.84,0.88,0.08,0.83,0.77
