,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.58,0.58,0.58,0.35,0.4,0.97,0.5,0.53,0.17
decidr.csv,0.4,0.57,0.54,0.6,0.45,0.5,0.37,0.97,0.57
glas.csv,0.55,0.53,0.45,0.47,0.63,0.48,0.54,0.56,0.93
hatari.csv,0.46,0.66,0.94,0.61,0.68,0.56,0.52,0.48,0.17
ltp.csv,0.42,0.29,0.48,0.32,0.99,0.42,0.53,0.43,0.37
net-snmp.csv,0.98,0.6,0.36,0.28,0.38,0.45,0.35,0.53,0.55
opde.csv,0.61,0.59,0.58,0.87,0.56,0.44,0.37,0.6,0.34
powerfolder-.csv,0.15,0.95,0.0,0.15,0.04,0.24,0.35,0.18,0.0
tcl.csv,0.2,0.33,0.17,0.36,0.23,0.2,0.96,0.22,0.31
