,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.49,0.33,0.52,0.28,0.71,0.98,0.52,0.66,0.38
decidr.csv,0.42,0.35,0.52,0.41,0.63,0.38,0.5,0.99,0.44
glas.csv,0.52,0.35,0.57,0.32,0.73,0.39,0.48,0.61,1.0
hatari.csv,0.46,0.41,0.96,0.4,0.77,0.49,0.5,0.54,0.45
ltp.csv,0.47,0.21,0.52,0.33,0.99,0.4,0.66,0.53,0.6
net-snmp.csv,1.0,0.37,0.64,0.29,0.66,0.42,0.48,0.57,0.47
opde.csv,0.5,0.36,0.49,1.0,0.77,0.4,0.5,0.63,0.55
powerfolder-.csv,1.0,1.0,0.0,0.43,0.34,0.41,0.6,0.78,0.0
tcl.csv,0.54,0.25,0.29,0.33,0.65,0.3,0.93,0.56,0.43
