,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.56,0.97,1.04,0.69,0.91,0.88,0.69,1.01
apolloplayer.csv,0.82,0.35,0.62,0.73,0.81,0.64,0.52,0.54
k3d.csv,0.74,0.96,1.0,0.8,0.91,0.23,1.0,0.85
kowari.csv,0.74,0.74,1.0,0.94,0.78,0.63,0.35,0.62
redshell.csv,0.84,0.75,1.26,1.04,0.43,0.85,0.66,0.74
rtb-team.csv,0.97,0.61,1.02,0.3,0.85,0.93,0.89,0.24
xreal.csv,0.93,0.95,1.0,0.67,0.78,0.78,0.89,0.02
