,recall,precision,pf,wins
arm-webradio.csv,0.395,0.475,0.26,10
bibedt.csv,0.545,0.32,0.275,8
brlcad.csv,0.385,0.56,0.17,13
co-ode-owl-plugins.csv,0.62,0.48,0.33999999999999997,12
firebreath.csv,0.5900000000000001,0.33,0.36,6
fltk.csv,0.505,0.425,0.21,11
glas.csv,0.6399999999999999,0.32999999999999996,0.455,2
gretl.csv,0.6950000000000001,0.37,0.505,3
konversation.csv,0.435,0.33999999999999997,0.24,7
micomt.csv,0.805,0.375,0.59,4
openxava.csv,0.44999999999999996,0.29000000000000004,0.365,1
sumatrapdf.csv,0.86,0.255,0.755,0
tweetsharp.csv,0.595,0.39,0.37,9
wxcode.csv,0.305,0.33,0.155,5
