,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.58,0.95,0.38,0.75,0.7,0.95,0.83,0.74,0.44,0.97
array4j.csv,0.92,0.96,0.94,0.0,0.5,0.91,0.86,0.8,0.75,0.92
beast-mcmc.csv,0.55,0.71,0.4,0.34,0.64,0.6,0.88,0.55,0.47,0.95
continuum-ide.csv,0.72,0.86,0.77,0.59,0.76,0.94,0.86,0.71,0.82,0.95
jam-daq.csv,0.56,0.65,0.88,0.71,0.5,0.66,0.54,0.54,0.75,0.97
l2j.csv,0.4,0.42,0.43,0.29,0.35,0.48,0.34,0.52,0.44,0.45
nodal.csv,0.54,0.97,0.4,0.74,0.55,0.68,0.8,0.89,0.47,0.95
projectfactory.csv,0.87,0.98,0.74,0.92,0.87,0.73,0.58,0.61,0.91,0.98
roolo.csv,0.5,0.96,0.83,0.75,0.68,0.9,0.76,0.88,0.88,0.94
