,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,1.06,0.85,0.82,0.86,0.76,0.05,0.92,0.61,0.74,0.88
array4j.csv,1.01,0.87,0.0,1.0,0.96,0.91,0.96,0.98,1.01,0.95
beast-mcmc.csv,0.36,0.06,0.97,0.53,0.69,0.67,0.78,0.75,0.84,0.9
continuum-ide.csv,1.03,0.74,0.89,0.0,0.81,0.77,0.87,0.87,0.82,0.91
jam-daq.csv,1.07,0.6,0.52,0.81,0.05,0.57,0.59,0.75,0.64,0.88
l2j.csv,0.6,0.6,0.6,0.82,0.65,0.47,0.74,0.72,0.88,0.02
nodal.csv,1.06,0.75,0.76,0.86,0.63,0.72,0.13,0.9,0.84,0.92
projectfactory.csv,0.28,0.78,0.77,0.99,0.87,0.75,0.76,0.06,0.77,0.91
roolo.csv,0.38,0.73,0.65,0.76,0.6,0.79,0.82,0.79,0.15,0.81
