,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.06,0.18,1.0,0.1,0.06
nabu-library.csv,0.52,0.41,0.27,0.41,0.99
pcgen.csv,0.24,0.96,0.34,0.5,0.1
selenium.csv,0.97,0.64,0.56,0.65,0.44
tolven.csv,0.12,0.49,0.0,0.91,0.05
