,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.33,0.24,1.0,0.11,0.5
nabu-library.csv,0.51,0.31,0.12,0.22,1.0
pcgen.csv,0.75,1.0,0.26,0.3,0.53
selenium.csv,0.98,0.61,0.27,0.44,0.67
tolven.csv,0.86,0.58,0.0,1.0,0.8
