,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.89,0.97,0.86,0.96,0.9
nabu-library.csv,0.48,0.69,0.47,0.56,0.59
pcgen.csv,0.94,0.54,0.72,0.52,0.93
selenium.csv,0.49,0.48,0.53,0.41,0.47
tolven.csv,0.86,0.56,0.0,0.64,0.8
