,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.28,0.55,0.31,0.06,0.34,0.18,0.82,0.34,0.04,0.1,0.13,0.65,0.36,0.77,0.5,0.51,0.35
beast-mcmc.csv,0.5,0.54,0.72,0.66,0.4,0.62,0.72,0.0,0.53,0.64,0.26,0.38,0.53,0.64,0.0,0.47,0.5
bscwweasel.csv,0.02,0.48,0.37,0.63,0.31,0.04,0.32,0.38,0.6,0.23,0.59,0.19,0.59,0.0,0.2,0.21,0.5
codeblocks.csv,0.62,0.38,0.5,0.65,0.69,0.68,0.79,0.57,0.58,0.31,0.21,0.53,0.58,0.52,0.25,0.7,0.55
gamestone.csv,0.06,0.87,0.26,0.43,0.26,0.09,0.36,0.19,0.04,0.28,0.26,0.05,0.14,0.64,0.11,0.31,0.3
iaml.csv,0.12,0.43,0.61,0.0,0.09,0.18,0.41,0.39,0.19,0.66,0.66,0.33,0.54,0.24,0.07,0.4,0.61
jbasic.csv,0.61,0.29,0.67,0.42,0.74,0.11,0.58,0.0,0.51,0.74,0.36,0.57,0.13,0.41,0.77,0.49,0.45
modplug.csv,0.58,0.17,0.57,0.24,0.4,0.64,0.33,0.55,0.0,0.46,0.42,0.0,0.33,0.0,0.05,0.74,0.57
pdfedit.csv,0.64,0.43,0.49,0.18,0.76,0.4,0.37,0.43,0.3,0.48,0.33,0.54,0.18,0.83,0.64,0.58,0.5
redshell.csv,0.37,0.53,0.52,0.5,0.51,0.32,0.3,0.73,0.04,0.54,0.56,0.48,0.46,0.42,0.21,0.48,0.55
sabbu.csv,0.72,0.14,0.8,0.23,0.73,0.48,0.37,0.49,0.55,0.61,0.46,0.71,0.28,0.91,0.62,0.37,0.59
silvertree.csv,0.12,0.57,0.6,0.69,0.51,0.54,0.64,0.49,0.47,0.72,0.33,0.74,0.47,0.71,0.62,0.41,0.61
t-2.csv,0.36,0.38,0.48,0.42,0.37,0.41,0.53,0.42,0.27,0.06,0.61,0.51,0.66,0.0,0.3,0.28,0.31
xinity.csv,0.45,0.14,0.54,0.43,0.51,0.46,0.44,0.56,0.43,0.48,0.57,0.34,0.13,0.23,0.65,0.33,0.76
xreal.csv,0.12,0.29,0.3,0.18,0.32,0.2,0.2,0.27,0.24,0.48,0.3,0.19,0.05,1.0,0.17,0.22,0.32
zabbix.csv,0.57,0.29,0.53,0.23,0.7,0.5,0.35,0.53,0.51,0.7,0.31,0.71,0.14,0.89,0.54,0.42,0.47
zengine.csv,0.65,0.41,0.27,0.17,0.21,0.21,0.13,0.0,0.89,0.0,0.46,0.0,0.05,0.27,0.5,0.0,0.17
