,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.45,0.62,0.0,0.45,0.48,0.0,0.5,0.49
chaperon.csv,0.5,0.3,0.98,0.6,0.26,0.42,0.15,0.23
forester-atv.csv,0.83,0.02,0.55,0.07,0.43,0.07,0.0,0.33
gephex.csv,0.29,0.55,0.23,0.6,0.17,0.7,0.65,0.62
pokenetonline.csv,0.45,0.55,0.57,0.51,0.72,0.54,0.62,0.66
primefaces.csv,0.45,0.09,0.7,0.0,0.0,0.0,0.75,0.57
rcp-company-uibindings.csv,0.69,0.42,0.53,0.58,0.31,0.57,0.54,0.89
yarp0.csv,0.63,0.39,0.77,0.64,0.4,0.52,0.44,0.43
