,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,0.67,0.52,0.47,0.51,0.38,0.41,0.49,0.46
archive-crawler.csv,0.54,0.52,0.67,0.55,0.61,0.5,0.57,0.57
jcae.csv,0.67,0.68,0.55,0.75,0.42,0.42,0.89,0.33
openmalaria.csv,0.4,0.28,0.39,0.42,0.39,0.44,0.32,0.4
popeye-chess.csv,0.48,0.43,0.45,0.52,0.43,0.46,0.33,0.34
rhex.csv,0.48,0.6,0.88,0.67,0.82,0.0,0.34,0.36
rocrail.csv,0.57,0.36,0.47,0.46,0.42,0.51,0.31,0.47
truevision.csv,0.62,0.33,0.57,0.43,0.58,0.53,0.55,0.43
