,f1,g,recall,precision,pf,wins
checker-framework.csv,0.55,0.54,0.81,0.48,0.69,12
fluidium.csv,0.06,0.04,0.03,0.14,0.01,0
guineu.csv,0.52,0.45,0.7,0.46,0.75,7
inkscape.csv,0.47,0.39,0.77,0.4,0.79,4
mpqc.csv,0.18,0.24,0.21,0.26,0.31,1
nsis.csv,0.43,0.54,0.66,0.31,0.66,5
octave.csv,0.32,0.27,0.23,0.36,0.23,2
owfs.csv,0.54,0.45,0.84,0.4,0.79,8
owlib.csv,0.49,0.59,0.62,0.55,0.43,14
pamguard.csv,0.39,0.53,0.5,0.41,0.36,9
prelude.csv,0.58,0.41,0.93,0.45,0.88,10
robocode.csv,0.47,0.54,0.55,0.45,0.39,11
uwom-server.csv,0.37,0.33,0.29,0.36,0.29,3
zengine.csv,0.57,0.27,0.98,0.4,0.93,6
zildo.csv,0.47,0.56,0.56,0.44,0.34,13
