,opde.csv,mb-unit.csv,chipster.csv,delphilhlplib.csv,ivataopenportal.csv,pamguard.csv,jppf-project.csv,bigdata.csv,kolmafia.csv,quark.csv,tigermud.csv,emite.csv,l2j.csv,stajistics.csv,hydrate.csv,jfreechart.csv
bigdata.csv,119.0,198.0,99.0,192.0,280.5,283.5,98.5,197.5,97.5,191.0,88.5,260.5,91.5,194.0,165.0,4364.0
chipster.csv,0.0,97.5,557.0,95.5,99.0,192.0,98.5,197.5,98.5,155.5,98.5,93.5,96.5,180.0,97.5,2873.5
delphilhlplib.csv,176.0,297.0,932.0,193.0,282.5,95.5,90.5,98.5,95.5,289.5,94.5,98.5,197.5,196.0,97.5,1621.5
emite.csv,98.5,297.0,99.0,193.0,97.5,167.0,98.5,197.5,98.5,289.5,88.5,98.5,394.5,97.5,97.5,1586.0
hydrate.csv,177.0,99.0,98.5,193.0,99.0,192.0,97.5,197.5,98.5,191.0,94.5,81.5,98.5,373.0,95.5,4395.0
ivataopenportal.csv,363.0,99.0,99.0,193.0,99.0,98.5,98.5,197.5,98.5,289.5,94.5,95.5,395.5,196.0,91.5,4868.0
jppf-project.csv,98.5,198.0,749.0,193.0,475.5,193.0,99.0,98.5,98.5,193.0,88.5,98.5,294.5,97.5,97.5,3205.5
kolmafia.csv,98.5,99.0,99.0,193.0,99.0,98.5,99.0,197.5,98.5,289.5,98.5,98.5,395.5,196.0,97.5,4623.5
l2j.csv,449.5,99.0,99.0,193.0,99.0,98.5,98.5,197.5,93.5,289.5,94.5,98.5,198.0,194.0,97.5,2827.5
mb-unit.csv,98.5,297.0,99.0,193.0,99.0,192.0,99.0,197.5,98.5,289.5,94.5,97.5,99.0,196.0,97.5,4960.5
opde.csv,96.5,99.0,932.0,193.0,99.0,192.0,97.5,293.5,98.5,289.5,88.5,95.5,197.5,196.0,97.5,4858.5
pamguard.csv,449.5,99.0,728.0,95.5,769.0,98.5,94.5,296.0,98.5,289.5,94.5,92.5,98.5,97.5,80.5,3821.0
quark.csv,177.5,198.0,364.0,189.0,97.5,78.5,0.0,182.0,157.0,289.5,94.5,95.5,196.5,95.5,80.5,0.0
stajistics.csv,193.0,99.0,98.5,193.0,99.0,289.5,98.5,197.5,98.5,191.0,98.5,83.5,99.0,373.0,97.5,4946.0
tigermud.csv,96.5,198.0,462.5,71.5,99.0,95.5,99.0,97.5,98.5,92.5,98.5,95.5,98.5,196.0,97.5,2967.0
