,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.06,0.71,0.24,0.5,0.63,0.52,0.38,0.15,0.79
buddata-ebxml-registry.csv,0.05,0.88,0.12,0.5,0.76,0.47,0.27,0.16,0.96
continuum-ide.csv,0.2,0.28,0.0,0.5,0.45,0.6,0.19,0.09,0.37
gtad.csv,0.25,0.25,0.06,0.5,0.54,0.33,0.24,0.2,0.28
htmlunit.csv,0.1,0.6,0.21,0.58,0.69,0.42,0.26,0.14,0.91
jsr308-langtools.csv,0.11,0.78,0.23,0.19,0.93,0.48,0.36,0.13,0.62
kaffeine.csv,0.06,0.89,0.04,0.54,0.76,0.5,0.3,0.13,0.72
stemkit.csv,0.0,0.58,0.25,0.38,0.62,0.43,0.14,0.36,0.45
taokgame.csv,0.09,0.15,0.71,0.08,0.29,0.27,0.18,0.12,0.53
