,unladen-swallow.csv,flylegacy.csv,gotjava.csv,novembre.csv,k3d.csv,qtwin.csv,empserver.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,acdk.csv,galaxium.csv,auber.csv,cortex-vfx.csv,duplicati.csv,linux-ntfs.csv,growl-for-windows.csv,tweetsharp.csv,libarchive.csv
acdk.csv,0.3,0.75,0.0,0.28,0.15,0.01,0.52,0.19,0.75,0.3,0.7,0.29,0.56,0.22,0.98,0.48,0.68,0.73,0.43
auber.csv,0.12,0.79,0.0,0.3,0.18,0.0,0.86,0.15,0.84,0.38,0.29,0.45,0.8,0.27,0.97,0.48,0.69,0.78,0.67
cortex-vfx.csv,0.0,0.0,0.0,0.27,0.0,0.0,0.53,0.19,0.75,0.32,0.0,0.32,0.56,0.59,0.98,0.47,0.67,0.74,0.44
duplicati.csv,0.26,0.74,0.0,0.27,0.15,0.0,0.52,0.19,0.75,0.29,0.66,0.29,0.55,0.22,1.0,0.47,0.68,0.74,0.42
empserver.csv,0.0,0.0,0.0,0.29,0.0,0.0,0.84,0.19,0.76,0.34,0.0,0.46,0.75,0.29,0.98,0.59,0.68,0.73,0.53
flylegacy.csv,0.12,0.83,0.0,0.37,0.16,0.0,0.88,0.22,0.8,0.36,0.29,0.41,0.73,0.31,0.97,0.57,0.69,0.79,0.63
galaxium.csv,0.0,0.0,0.0,0.27,0.0,0.0,1.0,0.19,0.76,0.89,0.0,0.81,0.76,0.0,0.98,0.0,0.69,0.73,1.0
gotjava.csv,0.0,0.0,1.0,0.21,0.0,0.0,0.49,0.24,0.73,0.6,0.0,0.44,0.27,0.0,1.0,1.0,0.56,0.68,0.4
growl-for-windows.csv,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.25,0.78,0.56,0.0,0.52,0.47,0.0,1.0,0.0,0.92,0.78,1.0
k3d.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libarchive.csv,0.0,0.0,0.01,0.27,0.0,0.0,0.53,0.19,0.75,0.41,0.0,0.46,0.69,0.0,1.0,0.56,0.69,0.74,0.76
linux-ntfs.csv,0.0,0.0,0.0,0.27,0.0,0.0,0.63,0.19,0.74,0.32,0.0,0.31,0.6,0.2,0.98,0.77,0.59,0.74,0.48
m-a-d-n-e-s-s.csv,0.0,0.0,0.0,0.28,0.0,0.0,0.61,0.19,0.76,0.71,0.0,0.59,0.76,0.0,0.98,1.0,0.62,0.72,0.63
novembre.csv,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0
qtwin.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
st-filteredstatistics.csv,0.0,0.0,0.0,0.26,0.0,0.0,1.0,0.23,0.91,0.0,0.0,0.49,0.62,0.0,1.0,0.0,0.82,0.74,1.0
tweetsharp.csv,0.12,0.74,0.0,0.38,0.15,0.0,0.52,0.15,0.75,0.29,0.29,0.28,0.54,0.22,0.98,0.47,0.7,0.89,0.42
unladen-swallow.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wishmaster.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
